Day,Month,Year,Hour,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
9,2,2004,0,1060.0,1029.0,622.0,126.0,1663.0,1210.0,24.3,44.7,1.3432
9,2,2004,1,962.0,880.0,726.0,96.0,1484.0,1050.0,24.4,45.6,1.3779
9,2,2004,2,874.0,776.0,846.0,73.0,1416.0,873.0,23.1,49.9,1.3891
9,2,2004,4,834.0,709.0,907.0,65.0,1348.0,835.0,21.8,54.1,1.4004
9,2,2004,5,865.0,745.0,866.0,90.0,1394.0,901.0,21.0,56.9,1.3999
9,2,2004,6,903.0,803.0,819.0,58.0,1471.0,853.0,21.8,55.5,1.4323
9,2,2004,7,1236.0,1297.0,542.0,27.0,1997.0,1321.0,21.6,57.2,1.4607
9,2,2004,8,1464.0,1552.0,419.0,67.0,2366.0,1738.0,22.8,54.2,1.4886
9,2,2004,9,1258.0,1261.0,514.0,96.0,1940.0,1603.0,26.2,45.0,1.5098
9,7,2004,6,1016.0,888.0,776.0,64.0,1485.0,1040.0,23.1,47.0,1.3122
9,7,2004,7,1228.0,1113.0,628.0,72.0,1719.0,1324.0,23.7,46.2,1.3376
9,7,2004,8,1311.0,1350.0,529.0,73.0,1957.0,1486.0,25.8,41.9,1.3688
9,7,2004,9,1081.0,983.0,703.0,64.0,1546.0,1079.0,27.3,38.3,1.3669
9,7,2004,10,1104.0,993.0,705.0,74.0,1539.0,1081.0,31.0,29.1,1.2885
9,7,2004,11,991.0,898.0,787.0,89.0,1412.0,806.0,31.6,25.5,1.1638
9,8,2004,18,1325.0,1266.0,926.0,188.0,1441.0,1543.0,32.4,19.8,0.9484
9,8,2004,19,1383.0,1406.0,824.0,176.0,1582.0,1678.0,29.9,22.3,0.9235
9,8,2004,20,1254.0,1241.0,873.0,163.0,1463.0,1431.0,28.2,24.8,0.936
9,8,2004,21,1221.0,1174.0,874.0,155.0,1481.0,1413.0,26.8,28.9,1.0019
9,8,2004,22,1226.0,1138.0,862.0,146.0,1481.0,1419.0,25.1,32.3,1.0131
9,8,2004,23,1100.0,999.0,984.0,131.0,1361.0,1145.0,25.4,30.5,0.9722
9,9,2004,0,999.0,879.0,1114.0,119.0,1261.0,960.0,24.9,28.3,0.8775
9,9,2004,1,980.0,873.0,1088.0,98.0,1258.0,949.0,23.2,30.5,0.8558
9,9,2004,2,859.0,698.0,1254.0,89.0,1157.0,819.0,22.3,33.6,0.8959
9,9,2004,4,806.0,605.0,1366.0,68.0,1132.0,725.0,21.4,35.7,0.8982
9,9,2004,5,813.0,631.0,1327.0,65.0,1108.0,710.0,21.7,33.4,0.8545
9,9,2004,6,889.0,760.0,1224.0,81.0,1213.0,806.0,20.3,35.5,0.8342
9,9,2004,7,1200.0,1246.0,798.0,136.0,1574.0,1416.0,19.7,37.5,0.8501
9,9,2004,8,1289.0,1335.0,724.0,130.0,1681.0,1521.0,21.0,35.6,0.8736
9,9,2004,9,1355.0,1333.0,741.0,157.0,1691.0,1605.0,25.0,28.9,0.9025
9,9,2004,10,1277.0,1292.0,800.0,171.0,1626.0,1481.0,31.0,21.9,0.9708
9,9,2004,11,1156.0,1142.0,907.0,143.0,1490.0,1188.0,34.9,18.5,1.0189
9,9,2004,12,1054.0,1071.0,1006.0,116.0,1380.0,940.0,37.1,15.0,0.9297
9,9,2004,13,1096.0,1083.0,971.0,129.0,1430.0,986.0,35.0,17.3,0.9542
9,9,2004,14,1160.0,1185.0,873.0,168.0,1522.0,1162.0,35.1,17.5,0.9733
9,9,2004,15,1148.0,1149.0,924.0,152.0,1473.0,1047.0,35.4,16.6,0.9385
9,9,2004,16,1166.0,1186.0,878.0,175.0,1500.0,1180.0,38.4,13.8,0.9221
9,9,2004,17,1315.0,1370.0,794.0,212.0,1689.0,1399.0,37.6,14.5,0.9277
9,9,2004,18,1425.0,1605.0,660.0,220.0,1920.0,2321.0,35.2,16.6,0.9242
9,9,2004,19,1329.0,1360.0,704.0,175.0,1768.0,1894.0,31.2,25.5,1.1379
9,9,2004,20,1299.0,1197.0,763.0,165.0,1688.0,1606.0,29.3,30.7,1.229
9,9,2004,21,1123.0,1015.0,845.0,136.0,1470.0,1297.0,28.3,30.1,1.1392
9,9,2004,22,1089.0,1024.0,831.0,111.0,1452.0,1182.0,27.4,31.5,1.133
9,9,2004,23,1081.0,950.0,876.0,114.0,1434.0,1138.0,26.2,35.7,1.1929
9,10,2004,0,1031.0,871.0,950.0,96.0,1393.0,972.0,25.2,38.1,1.2049
9,10,2004,1,969.0,787.0,1035.0,75.0,1350.0,799.0,24.4,39.1,1.1784
9,10,2004,2,881.0,680.0,1175.0,58.0,1251.0,630.0,23.7,39.1,1.1289
9,10,2004,4,866.0,644.0,1162.0,41.0,1218.0,629.0,24.5,38.5,1.1688
9,10,2004,5,895.0,689.0,1134.0,55.0,1250.0,709.0,22.4,43.5,1.1624
9,10,2004,6,933.0,786.0,1018.0,73.0,1306.0,858.0,22.3,43.8,1.1631
9,10,2004,7,1209.0,1163.0,762.0,108.0,1606.0,1300.0,21.4,45.8,1.1515
9,10,2004,8,1417.0,1511.0,587.0,147.0,1975.0,1676.0,22.9,41.3,1.1383
9,10,2004,9,1227.0,1233.0,739.0,150.0,1594.0,1384.0,26.6,30.3,1.0378
9,10,2004,10,1093.0,1076.0,871.0,131.0,1457.0,1125.0,30.3,23.0,0.977
9,10,2004,11,1135.0,1170.0,867.0,144.0,1523.0,1189.0,32.8,18.9,0.9234
9,10,2004,12,1112.0,1161.0,866.0,151.0,1499.0,1088.0,34.3,17.7,0.9416
9,10,2004,13,1147.0,1168.0,858.0,165.0,1492.0,1118.0,33.3,18.9,0.9536
9,10,2004,14,1086.0,1070.0,907.0,135.0,1423.0,924.0,33.0,20.1,0.9959
9,10,2004,15,1077.0,1056.0,908.0,143.0,1406.0,935.0,33.6,19.6,1.0029
9,10,2004,16,1110.0,1098.0,882.0,153.0,1450.0,1009.0,34.9,18.4,1.0106
9,10,2004,17,1146.0,1125.0,846.0,149.0,1511.0,1016.0,33.4,20.3,1.027
9,10,2004,18,1211.0,1194.0,797.0,164.0,1599.0,1188.0,31.6,22.7,1.041
9,10,2004,19,1218.0,1221.0,755.0,180.0,1599.0,1290.0,29.2,26.9,1.0709
9,10,2004,20,1136.0,1082.0,824.0,159.0,1478.0,1130.0,27.7,30.1,1.0991
9,10,2004,21,1017.0,908.0,932.0,119.0,1354.0,880.0,27.1,31.0,1.0991
9,10,2004,22,1063.0,946.0,886.0,127.0,1391.0,996.0,26.0,33.4,1.1071
9,10,2004,23,1083.0,951.0,880.0,131.0,1393.0,1054.0,25.1,35.7,1.1222
9,11,2004,0,1077.0,994.0,829.0,101.0,1429.0,1081.0,24.3,38.5,1.1525
9,13,2004,10,1372.0,1251.0,609.0,138.0,1890.0,1588.0,25.4,53.0,1.6963
9,13,2004,11,1320.0,1190.0,655.0,138.0,1825.0,1482.0,30.0,41.6,1.7324
9,13,2004,12,1346.0,1246.0,639.0,138.0,1907.0,1458.0,32.6,34.8,1.6872
9,13,2004,13,1307.0,1236.0,649.0,137.0,1869.0,1356.0,32.2,34.2,1.6145
9,13,2004,14,1157.0,1069.0,737.0,120.0,1653.0,1100.0,32.1,33.5,1.569
9,13,2004,15,1154.0,1026.0,773.0,208.0,1623.0,1212.0,32.6,31.8,1.5361
9,13,2004,16,1172.0,1145.0,735.0,128.0,1676.0,1049.0,35.2,25.2,1.4111
9,13,2004,17,1241.0,1254.0,693.0,145.0,1735.0,1149.0,34.3,24.7,1.3154
9,13,2004,19,1570.0,1684.0,494.0,168.0,2289.0,1716.0,29.0,36.6,1.4452
9,13,2004,20,1418.0,1471.0,542.0,177.0,2064.0,1600.0,27.1,42.2,1.4949
9,13,2004,21,1317.0,1295.0,593.0,172.0,1883.0,1592.0,26.1,46.4,1.5445
9,13,2004,22,1204.0,1136.0,648.0,112.0,1782.0,1491.0,25.1,49.4,1.548
9,13,2004,23,1014.0,853.0,843.0,39.0,1499.0,1084.0,26.0,46.4,1.5375
9,14,2004,0,956.0,794.0,896.0,68.0,1456.0,1007.0,24.7,49.2,1.5116
9,14,2004,1,891.0,708.0,1005.0,51.0,1382.0,823.0,24.8,49.0,1.5092
9,15,2004,17,1299.0,1220.0,624.0,112.0,1929.0,1319.0,26.9,53.1,1.8557
9,15,2004,18,1546.0,1519.0,493.0,170.0,2265.0,1649.0,26.5,50.8,1.7334
9,15,2004,19,1571.0,1593.0,469.0,173.0,2409.0,1686.0,25.1,55.8,1.7511
9,15,2004,20,1312.0,1299.0,580.0,135.0,2016.0,1380.0,23.9,58.9,1.7276
9,15,2004,21,1074.0,946.0,767.0,93.0,1635.0,1079.0,23.1,62.8,1.7562
9,15,2004,22,1127.0,989.0,752.0,74.0,1724.0,1096.0,22.1,67.3,1.7671
9,15,2004,23,1040.0,923.0,769.0,69.0,1640.0,1049.0,22.1,66.5,1.7441
9,16,2004,0,1060.0,925.0,772.0,109.0,1649.0,1161.0,21.1,70.1,1.7366
9,16,2004,1,911.0,753.0,934.0,55.0,1496.0,865.0,21.9,67.1,1.7394
9,16,2004,2,853.0,623.0,1107.0,49.0,1421.0,768.0,21.7,67.4,1.7262
9,16,2004,4,897.0,738.0,936.0,42.0,1471.0,843.0,19.1,76.0,1.6668
9,16,2004,5,976.0,840.0,844.0,50.0,1562.0,964.0,19.4,75.4,1.6802
9,16,2004,6,1066.0,982.0,740.0,53.0,1699.0,1065.0,19.7,74.4,1.6829
9,16,2004,7,1435.0,1387.0,544.0,86.0,2140.0,1467.0,19.9,74.3,1.7083
9,16,2004,8,1420.0,1430.0,512.0,81.0,2194.0,1510.0,20.4,72.8,1.7198
9,16,2004,9,1365.0,1341.0,549.0,96.0,2033.0,1518.0,21.6,67.7,1.7254
9,16,2004,10,1171.0,1083.0,695.0,96.0,1758.0,1276.0,22.9,59.1,1.633
9,16,2004,11,982.0,850.0,888.0,79.0,1505.0,873.0,18.7,73.1,1.5608
9,16,2004,12,1021.0,979.0,798.0,95.0,1580.0,958.0,21.1,58.3,1.4444
9,16,2004,13,1044.0,1039.0,771.0,127.0,1609.0,1076.0,23.3,47.1,1.3281
9,16,2004,14,1005.0,972.0,834.0,102.0,1514.0,952.0,22.9,47.9,1.3208
9,16,2004,15,1021.0,985.0,816.0,107.0,1524.0,977.0,23.3,46.2,1.301
9,16,2004,16,1064.0,1048.0,772.0,110.0,1574.0,1059.0,23.7,45.4,1.315
9,16,2004,17,1167.0,1231.0,659.0,124.0,1745.0,1199.0,23.8,46.1,1.3373
9,16,2004,18,1167.0,1263.0,640.0,113.0,1790.0,1212.0,23.0,49.3,1.3689
9,16,2004,19,1164.0,1227.0,658.0,104.0,1800.0,1193.0,21.9,53.1,1.3787
9,16,2004,20,1092.0,1110.0,725.0,117.0,1641.0,1105.0,21.3,54.8,1.3742
9,16,2004,21,997.0,955.0,845.0,94.0,1528.0,926.0,21.2,55.2,1.3699
9,17,2004,0,944.0,1005.0,874.0,109.0,1633.0,1094.0,21.3,55.8,1.3974
9,17,2004,1,834.0,817.0,1022.0,72.0,1408.0,774.0,21.4,52.1,1.3125
9,17,2004,2,796.0,667.0,1162.0,40.0,1295.0,558.0,20.6,56.6,1.3583
9,17,2004,4,752.0,521.0,1451.0,23.0,1247.0,471.0,19.7,61.9,1.4017
9,17,2004,5,755.0,528.0,1472.0,24.0,1234.0,471.0,19.6,59.1,1.3346
9,17,2004,6,800.0,598.0,1336.0,41.0,1278.0,529.0,19.8,56.7,1.2941
9,17,2004,7,1147.0,1136.0,737.0,99.0,1708.0,1114.0,20.2,55.6,1.3043
9,17,2004,8,1036.0,965.0,854.0,91.0,1544.0,987.0,19.7,57.8,1.3112
9,17,2004,9,926.0,845.0,979.0,81.0,1398.0,851.0,20.2,53.1,1.2442
9,17,2004,10,961.0,881.0,932.0,95.0,1417.0,901.0,22.0,47.0,1.2259
9,17,2004,11,951.0,926.0,902.0,113.0,1460.0,949.0,23.5,41.6,1.1884
9,17,2004,12,962.0,940.0,889.0,89.0,1441.0,855.0,22.8,41.8,1.1417
9,17,2004,13,1004.0,1004.0,832.0,88.0,1490.0,911.0,23.4,40.4,1.15
9,17,2004,14,893.0,828.0,988.0,81.0,1357.0,672.0,23.2,42.8,1.2017
9,17,2004,15,990.0,956.0,872.0,82.0,1476.0,826.0,23.6,43.2,1.2433
9,17,2004,16,1071.0,1068.0,798.0,115.0,1556.0,988.0,23.9,40.8,1.1937
9,17,2004,17,1140.0,1155.0,733.0,112.0,1660.0,1105.0,23.6,42.8,1.23
9,17,2004,18,1103.0,1143.0,741.0,116.0,1647.0,1089.0,23.2,43.3,1.2161
9,17,2004,19,1082.0,1178.0,733.0,129.0,1605.0,1077.0,22.8,42.5,1.1608
9,17,2004,20,991.0,977.0,872.0,110.0,1448.0,923.0,22.3,42.2,1.1209
9,17,2004,21,935.0,852.0,978.0,105.0,1344.0,824.0,22.1,43.0,1.1271
9,17,2004,22,908.0,790.0,1046.0,90.0,1317.0,717.0,22.2,42.7,1.1237
9,17,2004,23,927.0,826.0,1021.0,94.0,1331.0,734.0,22.1,42.8,1.1265
9,18,2004,0,936.0,844.0,978.0,96.0,1365.0,776.0,22.1,43.5,1.1443
9,18,2004,1,847.0,694.0,1153.0,70.0,1240.0,594.0,21.5,45.6,1.1528
9,18,2004,2,812.0,664.0,1212.0,57.0,1215.0,518.0,21.1,44.5,1.098
9,18,2004,4,793.0,636.0,1213.0,45.0,1195.0,514.0,20.6,45.9,1.0993
9,18,2004,5,775.0,609.0,1319.0,42.0,1190.0,468.0,20.2,46.7,1.0899
9,18,2004,6,835.0,690.0,1183.0,71.0,1257.0,621.0,20.1,47.8,1.1144
9,18,2004,7,913.0,830.0,980.0,82.0,1371.0,757.0,20.0,50.7,1.1724
9,18,2004,8,903.0,765.0,1035.0,81.0,1317.0,712.0,20.7,49.7,1.197
9,18,2004,9,982.0,895.0,892.0,89.0,1413.0,859.0,24.3,39.5,1.1842
9,18,2004,10,925.0,838.0,949.0,83.0,1324.0,728.0,25.4,34.8,1.1119
9,18,2004,11,895.0,776.0,1024.0,82.0,1274.0,640.0,26.6,30.7,1.0501
9,18,2004,12,930.0,838.0,957.0,78.0,1319.0,680.0,27.7,28.1,1.0272
9,18,2004,13,953.0,881.0,926.0,79.0,1339.0,704.0,27.6,28.7,1.0406
9,18,2004,14,885.0,765.0,1017.0,78.0,1268.0,619.0,27.6,29.2,1.0594
9,18,2004,15,903.0,779.0,1010.0,73.0,1278.0,583.0,28.1,28.6,1.0715
9,18,2004,16,927.0,781.0,994.0,73.0,1267.0,594.0,29.1,26.8,1.0648
9,18,2004,17,979.0,835.0,936.0,100.0,1338.0,700.0,28.4,28.3,1.0798
9,18,2004,18,1050.0,947.0,832.0,122.0,1447.0,912.0,26.6,32.1,1.102
9,18,2004,19,1091.0,1037.0,770.0,132.0,1512.0,1038.0,25.3,35.3,1.1262
9,18,2004,20,1040.0,946.0,827.0,116.0,1424.0,952.0,24.7,37.1,1.1397
9,18,2004,21,997.0,879.0,885.0,109.0,1404.0,887.0,23.5,40.6,1.1588
9,18,2004,22,1042.0,938.0,816.0,109.0,1456.0,1004.0,22.8,43.4,1.1915
9,18,2004,23,1191.0,1055.0,707.0,116.0,1563.0,1221.0,22.2,47.9,1.2626
9,19,2004,0,1149.0,996.0,754.0,104.0,1534.0,1177.0,21.3,50.5,1.2652
9,19,2004,1,973.0,862.0,850.0,81.0,1436.0,957.0,20.6,53.2,1.2742
9,19,2004,2,940.0,823.0,891.0,64.0,1415.0,853.0,19.6,56.6,1.2797
9,19,2004,4,830.0,699.0,1012.0,54.0,1339.0,736.0,18.8,59.5,1.2758
9,19,2004,5,773.0,609.0,1169.0,35.0,1256.0,590.0,19.3,57.0,1.2603
9,19,2004,6,811.0,644.0,1144.0,44.0,1289.0,655.0,18.2,60.8,1.2567
9,19,2004,7,901.0,754.0,936.0,62.0,1351.0,854.0,16.8,66.8,1.2721
9,19,2004,8,969.0,886.0,863.0,68.0,1451.0,953.0,18.6,60.0,1.2757
9,19,2004,9,1027.0,933.0,806.0,85.0,1465.0,1050.0,22.2,48.0,1.2678
9,19,2004,10,1094.0,1002.0,755.0,110.0,1536.0,1114.0,26.5,35.7,1.2149
9,19,2004,11,1083.0,984.0,784.0,115.0,1485.0,1049.0,30.0,28.5,1.1883
9,19,2004,12,1098.0,1015.0,754.0,129.0,1508.0,996.0,32.2,24.7,1.1696
9,19,2004,13,1059.0,1047.0,761.0,106.0,1549.0,841.0,29.6,28.6,1.1628
9,19,2004,14,1021.0,1009.0,771.0,87.0,1545.0,769.0,29.8,28.5,1.1809
9,19,2004,15,925.0,768.0,987.0,70.0,1289.0,541.0,31.1,26.1,1.163
9,19,2004,16,1045.0,910.0,878.0,106.0,1385.0,742.0,34.6,22.4,1.212
9,19,2004,17,1303.0,1317.0,631.0,151.0,1816.0,1196.0,33.2,25.4,1.2722
9,19,2004,18,1254.0,1204.0,668.0,179.0,1655.0,1338.0,30.0,31.4,1.3074
9,19,2004,19,1345.0,1306.0,587.0,188.0,1806.0,1416.0,27.5,38.1,1.3756
9,19,2004,20,1273.0,1159.0,645.0,187.0,1704.0,1341.0,26.2,42.5,1.423
9,19,2004,21,1096.0,931.0,766.0,121.0,1506.0,1019.0,24.7,46.4,1.4206
9,19,2004,22,1077.0,920.0,778.0,99.0,1509.0,935.0,23.6,50.0,1.4383
9,19,2004,23,1084.0,929.0,751.0,100.0,1517.0,1081.0,22.7,53.6,1.4632
9,20,2004,0,980.0,800.0,863.0,79.0,1407.0,903.0,22.7,53.8,1.4666
9,20,2004,1,882.0,713.0,978.0,57.0,1343.0,731.0,22.8,53.0,1.4577
9,20,2004,2,851.0,655.0,1051.0,43.0,1301.0,625.0,21.4,57.6,1.4469
9,20,2004,4,804.0,601.0,1122.0,50.0,1281.0,646.0,19.5,63.5,1.4269
9,20,2004,5,823.0,631.0,1090.0,47.0,1304.0,671.0,20.2,60.8,1.4243
9,20,2004,6,903.0,748.0,937.0,60.0,1373.0,801.0,19.4,63.5,1.4139
9,20,2004,7,1310.0,1344.0,573.0,91.0,2026.0,1353.0,18.7,65.6,1.4039
9,20,2004,9,1479.0,1490.0,494.0,159.0,2146.0,1749.0,23.5,49.7,1.4156
9,20,2004,10,1285.0,1243.0,599.0,173.0,1815.0,1582.0,26.4,41.9,1.4237
9,20,2004,11,1262.0,1258.0,597.0,174.0,1835.0,1484.0,29.9,34.0,1.4096
9,20,2004,12,1225.0,1227.0,643.0,165.0,1774.0,1321.0,31.5,30.8,1.4017
9,20,2004,13,1162.0,1188.0,676.0,136.0,1681.0,1125.0,30.2,30.2,1.2744
9,20,2004,14,1103.0,1044.0,757.0,125.0,1523.0,967.0,30.5,29.3,1.2612
9,20,2004,15,1120.0,1045.0,752.0,122.0,1563.0,975.0,31.8,27.4,1.2673
9,20,2004,16,1169.0,1163.0,708.0,124.0,1639.0,1025.0,34.3,23.2,1.2326
9,20,2004,17,1386.0,1522.0,560.0,184.0,1990.0,1469.0,34.1,23.0,1.2081
9,20,2004,18,1426.0,1577.0,521.0,200.0,2080.0,1648.0,30.5,29.2,1.2585
9,20,2004,19,1476.0,1663.0,473.0,225.0,2167.0,1785.0,28.1,32.4,1.2173
9,20,2004,20,1167.0,1282.0,633.0,168.0,1685.0,1371.0,26.5,31.7,1.0787
9,20,2004,21,1032.0,1039.0,761.0,118.0,1455.0,1071.0,24.8,33.7,1.0377
9,20,2004,22,1034.0,972.0,747.0,115.0,1437.0,1118.0,23.9,38.1,1.1123
9,20,2004,23,986.0,885.0,835.0,94.0,1407.0,931.0,23.0,43.0,1.1897
9,21,2004,0,908.0,732.0,966.0,62.0,1311.0,722.0,23.5,44.7,1.2755
9,21,2004,1,891.0,714.0,957.0,68.0,1295.0,773.0,22.3,47.7,1.2643
9,21,2004,2,843.0,656.0,1042.0,50.0,1271.0,665.0,22.1,49.8,1.3094
9,21,2004,4,814.0,589.0,1119.0,36.0,1246.0,565.0,20.8,55.9,1.3581
9,21,2004,5,869.0,673.0,1033.0,53.0,1307.0,688.0,18.8,63.0,1.3582
9,21,2004,6,1013.0,905.0,804.0,79.0,1499.0,974.0,18.3,65.5,1.3686
9,21,2004,7,1515.0,1584.0,496.0,133.0,2288.0,1591.0,18.2,66.1,1.3679
9,21,2004,8,1587.0,1795.0,425.0,148.0,2531.0,1820.0,19.6,60.7,1.3713
9,21,2004,9,1490.0,1487.0,508.0,161.0,2115.0,1807.0,22.6,51.4,1.392
9,21,2004,10,1435.0,1408.0,537.0,191.0,1991.0,1704.0,25.8,44.2,1.4512
9,21,2004,11,1246.0,1209.0,632.0,158.0,1792.0,1270.0,28.5,39.0,1.4928
9,21,2004,12,1266.0,1231.0,615.0,157.0,1768.0,1265.0,30.1,35.1,1.4782
9,21,2004,13,1277.0,1277.0,586.0,188.0,1846.0,1226.0,29.4,36.4,1.4718
9,21,2004,14,1142.0,1073.0,671.0,143.0,1635.0,987.0,29.2,37.9,1.5116
9,21,2004,15,1207.0,1136.0,645.0,152.0,1696.0,1024.0,30.5,34.9,1.5015
9,21,2004,16,1252.0,1233.0,618.0,168.0,1759.0,1127.0,31.5,31.4,1.431
9,21,2004,17,1399.0,1468.0,531.0,205.0,2072.0,1442.0,31.2,31.4,1.3987
9,21,2004,18,1464.0,1559.0,485.0,204.0,2158.0,1639.0,28.5,37.2,1.4282
9,21,2004,19,1422.0,1520.0,494.0,210.0,2087.0,1624.0,26.7,42.3,1.4618
9,21,2004,20,1308.0,1297.0,567.0,173.0,1899.0,1454.0,24.8,49.0,1.5092
9,21,2004,21,1137.0,1047.0,680.0,123.0,1620.0,1138.0,23.6,53.6,1.5374
9,21,2004,22,1040.0,903.0,782.0,92.0,1494.0,951.0,23.0,55.8,1.548
9,21,2004,23,1018.0,885.0,809.0,77.0,1491.0,864.0,22.1,58.4,1.5393
9,22,2004,0,962.0,808.0,866.0,74.0,1430.0,868.0,22.6,56.3,1.5233
9,22,2004,1,930.0,768.0,916.0,74.0,1409.0,825.0,21.0,61.3,1.5031
9,22,2004,2,812.0,613.0,1133.0,47.0,1302.0,626.0,23.0,54.0,1.501
9,22,2004,4,878.0,702.0,949.0,44.0,1373.0,822.0,18.3,70.8,1.4794
9,22,2004,5,922.0,764.0,892.0,69.0,1415.0,905.0,18.1,72.5,1.4876
9,22,2004,6,1047.0,965.0,737.0,79.0,1606.0,1075.0,18.3,71.0,1.4807
9,22,2004,7,1376.0,1452.0,521.0,108.0,2123.0,1541.0,18.5,68.9,1.4565
9,22,2004,8,1514.0,1648.0,457.0,119.0,2400.0,1749.0,20.1,62.7,1.461
9,22,2004,9,1494.0,1528.0,479.0,165.0,2201.0,1798.0,23.5,52.0,1.4833
9,22,2004,10,1316.0,1298.0,562.0,172.0,1888.0,1584.0,26.8,42.7,1.4864
9,22,2004,11,1269.0,1247.0,597.0,180.0,1813.0,1441.0,29.1,36.7,1.4543
9,22,2004,12,1152.0,1099.0,674.0,130.0,1631.0,1093.0,30.8,32.0,1.4014
9,22,2004,13,1138.0,1117.0,657.0,120.0,1646.0,1019.0,27.9,37.0,1.372
9,22,2004,14,1132.0,1052.0,680.0,117.0,1609.0,944.0,28.5,37.3,1.4291
9,22,2004,15,1186.0,1159.0,640.0,141.0,1701.0,1046.0,30.2,32.9,1.3865
9,22,2004,16,1228.0,1184.0,657.0,151.0,1724.0,1089.0,32.9,27.7,1.3622
9,22,2004,17,1424.0,1486.0,523.0,218.0,2084.0,1537.0,32.2,28.8,1.3624
9,22,2004,18,1427.0,1458.0,507.0,213.0,2049.0,1566.0,28.8,39.0,1.5203
9,22,2004,19,1387.0,1473.0,508.0,194.0,2065.0,1510.0,26.7,43.3,1.4881
9,22,2004,20,1284.0,1249.0,582.0,167.0,1842.0,1300.0,24.6,54.0,1.6461
9,22,2004,21,1110.0,1045.0,688.0,115.0,1638.0,1058.0,23.4,59.9,1.6992
9,22,2004,22,1110.0,1032.0,702.0,98.0,1650.0,1002.0,22.5,62.6,1.6883
9,22,2004,23,1077.0,964.0,749.0,93.0,1571.0,923.0,22.9,62.0,1.7127
9,23,2004,0,1037.0,898.0,793.0,87.0,1539.0,836.0,22.2,64.9,1.719
9,23,2004,1,1002.0,854.0,818.0,71.0,1513.0,779.0,21.4,68.5,1.7261
9,23,2004,2,865.0,694.0,989.0,49.0,1385.0,678.0,22.2,63.0,1.6673
9,23,2004,4,824.0,602.0,1138.0,44.0,1337.0,593.0,21.1,63.8,1.5817
9,23,2004,5,847.0,620.0,1085.0,58.0,1339.0,670.0,22.9,57.5,1.5879
9,23,2004,6,961.0,828.0,892.0,66.0,1491.0,837.0,21.3,63.2,1.5794
9,23,2004,7,1336.0,1340.0,540.0,112.0,2049.0,1400.0,21.3,63.5,1.5941
9,23,2004,8,1251.0,1264.0,582.0,104.0,1897.0,1393.0,23.7,54.4,1.5765
9,23,2004,9,1290.0,1244.0,604.0,103.0,1853.0,1415.0,25.0,50.8,1.5903
9,23,2004,10,1215.0,1141.0,631.0,118.0,1766.0,1285.0,26.3,48.1,1.6199
9,23,2004,11,1248.0,1177.0,608.0,129.0,1784.0,1230.0,26.4,47.3,1.6006
9,23,2004,12,1233.0,1184.0,610.0,127.0,1775.0,1147.0,29.3,39.5,1.5855
9,23,2004,13,1229.0,1217.0,599.0,130.0,1795.0,1107.0,29.0,39.6,1.5581
9,23,2004,14,1206.0,1175.0,618.0,130.0,1746.0,1068.0,29.8,38.0,1.5642
9,23,2004,15,1215.0,1150.0,608.0,118.0,1733.0,1115.0,30.4,37.2,1.588
9,23,2004,16,1330.0,1264.0,586.0,146.0,1860.0,1362.0,31.5,34.9,1.5903
9,23,2004,17,1446.0,1434.0,522.0,190.0,2075.0,1619.0,31.6,34.8,1.5925
9,23,2004,18,1446.0,1458.0,501.0,189.0,2059.0,1572.0,29.0,40.5,1.5949
9,23,2004,19,1421.0,1444.0,510.0,173.0,2056.0,1446.0,27.2,45.9,1.6302
9,23,2004,20,1247.0,1206.0,600.0,148.0,1785.0,1233.0,26.2,48.7,1.6256
9,23,2004,21,1168.0,1070.0,667.0,116.0,1646.0,1102.0,25.1,50.5,1.584
9,23,2004,22,1111.0,991.0,721.0,109.0,1559.0,1028.0,24.1,50.7,1.4959
9,23,2004,23,1071.0,934.0,763.0,94.0,1504.0,942.0,22.5,53.7,1.4486
9,24,2004,0,969.0,835.0,859.0,64.0,1437.0,773.0,22.7,53.7,1.458
9,24,2004,1,942.0,780.0,915.0,59.0,1419.0,737.0,21.5,57.9,1.4658
9,24,2004,2,923.0,744.0,908.0,64.0,1394.0,815.0,22.3,55.8,1.4828
9,24,2004,4,851.0,618.0,1099.0,52.0,1351.0,642.0,21.1,59.9,1.4789
9,24,2004,5,868.0,639.0,1093.0,55.0,1367.0,610.0,20.4,63.0,1.4946
9,24,2004,6,1062.0,915.0,792.0,83.0,1579.0,929.0,20.8,62.2,1.5119
9,24,2004,7,1418.0,1328.0,546.0,114.0,2017.0,1427.0,21.3,61.6,1.5452
9,24,2004,8,1600.0,1641.0,440.0,137.0,2430.0,1776.0,21.9,60.2,1.56
9,24,2004,9,1583.0,1538.0,461.0,160.0,2214.0,1788.0,23.0,56.4,1.5614
9,24,2004,10,1338.0,1305.0,543.0,138.0,1929.0,1521.0,25.1,49.5,1.5572
9,24,2004,11,1285.0,1252.0,581.0,134.0,1866.0,1293.0,26.6,44.3,1.5229
9,24,2004,12,1376.0,1359.0,530.0,143.0,1998.0,1435.0,26.2,46.0,1.5422
9,24,2004,13,1467.0,1477.0,491.0,153.0,2114.0,1592.0,25.4,48.7,1.5594
9,24,2004,14,1442.0,1403.0,518.0,145.0,2026.0,1551.0,25.6,48.3,1.558
